Datum	Strom - Verbrauchertotal (Aktuell)
1388530983	 3040.0
1388531583	 3040.0
1388532183	 2640.0
1388532783	 2800.0
1388533383	 2720.0
1388533983	 2400.0
1388534583	 2400.0
1388535183	 2080.0
1388535783	 2160.0
1388536383	 2240.0
1388536983	 3120.0
1388537583	 2880.0
1388538183	 2160.0
1388538783	 1760.0
1388539383	 1920.0
1388539983	 1920.0
1388540583	 2160.0
1388541183	 2080.0
1388541783	 1520.0
1388542383	 1760.0
1388542983	 2160.0
1388543583	 1840.0
1388544183	 1760.0
1388544783	 1440.0
1388545383	 1520.0
1388545983	 1600.0
1388546583	 1680.0
1388547183	 1120.0
1388547783	 1440.0
1388548383	 1840.0
1388548983	 1600.0
1388549583	 1760.0
1388550183	 2480.0
1388550783	 5760.0
1388551383	 6480.0
1388551983	 6000.0
1388552583	 6400.0
1388553183	 6800.0
1388553783	 6720.0
1388554383	 6480.0
1388554983	 6320.0
1388555583	 6480.0
1388556183	 7040.0
1388556783	 6080.0
1388557383	 6160.0
1388557983	 6400.0
1388558583	 5360.0
1388559183	 1920.0
1388559783	 1760.0
1388560383	 2240.0
1388560983	 2640.0
1388561583	 6880.0
1388562183	 1520.0
1388562783	 1600.0
1388563383	 6720.0
1388563983	 6400.0
1388564583	 6240.0
1388565183	 6880.0
1388565783	 7040.0
1388566383	 4880.0
1388566983	 3360.0
1388567583	 3840.0
1388568183	 2960.0
1388568783	 3040.0
1388569383	 3360.0
1388569983	 2000.0
1388570583	 2480.0
1388571183	 2880.0
1388571783	 2880.0
1388572383	 4000.0
1388572983	 3360.0
1388573583	 6320.0
1388574183	 6400.0
1388574783	 6400.0
1388575383	 6320.0
1388575983	 6240.0
1388576583	 6560.0
1388577183	 6160.0
1388577783	 6080.0
1388578383	 6480.0
1388578983	 6160.0
1388579583	 6000.0
1388580183	 2960.0
1388580783	 2720.0
1388581383	 2640.0
1388581983	 2560.0
1388582583	 2720.0
1388583183	 3280.0
1388583783	 3760.0
1388584383	 2720.0
1388584983	 2800.0
1388585583	 5920.0
1388586183	 5840.0
1388586783	 6880.0
1388587383	 6400.0
1388587983	 6480.0
1388588583	 5680.0
1388589183	 5840.0
1388589783	 6320.0
1388590383	 6080.0
1388590983	 5200.0
1388591583	 6160.0
1388592183	 6400.0
1388592783	 5840.0
1388593383	 6800.0
1388593983	 9040.0
1388594583	 11360.0
1388595183	 6640.0
1388595783	 5520.0
1388596383	 7280.0
1388596983	 7600.0
1388597583	 6480.0
1388598183	 4320.0
1388598783	 4480.0
1388599383	 6080.0
1388599983	 6640.0
1388600583	 6160.0
1388601183	 6000.0
1388601783	 4560.0
1388602383	 6160.0
1388602983	 6640.0
1388603583	 5840.0
1388604183	 7280.0
1388604783	 6800.0
1388605383	 5840.0
1388605983	 6720.0
1388606583	 6320.0
1388607183	 6320.0
1388607783	 4160.0
1388608383	 4480.0
1388608983	 5680.0
1388609583	 6560.0
1388610183	 6400.0
1388610783	 6400.0
1388611383	 6320.0
1388611983	 6560.0
1388612583	 6640.0
1388613183	 3600.0
1388613783	 3040.0
1388614383	 2960.0
1388614983	 2880.0
1388615583	 2560.0
1388616183	 2640.0
1388616783	 2480.0
1388617383	 2080.0
1388617983	 2160.0
1388618583	 2480.0
1388619183	 1920.0
1388619783	 1920.0
1388620383	 1760.0
1388620983	 2160.0
1388621583	 1760.0
1388622183	 2240.0
1388622783	 1680.0
1388623383	 2080.0
1388623983	 2240.0
1388624583	 2320.0
1388625183	 1920.0
1388625783	 2000.0
1388626383	 1440.0
1388626983	 1520.0
1388627583	 1600.0
1388628183	 1600.0
1388628783	 1440.0
1388629383	 1760.0
1388629983	 1360.0
1388630583	 1600.0
1388631183	 1440.0
1388631783	 1680.0
1388632383	 1360.0
1388632983	 1520.0
1388633583	 1520.0
1388634183	 2640.0
1388634783	 1440.0
1388635383	 2320.0
1388635983	 2000.0
1388636583	 2320.0
1388637183	 1760.0
1388637783	 2320.0
1388638383	 4720.0
1388638983	 6640.0
1388639583	 6720.0
1388640183	 5920.0
1388640783	 6160.0
1388641383	 6320.0
1388641983	 6400.0
1388642583	 6480.0
1388643183	 5440.0
1388643783	 6320.0
1388644383	 6400.0
1388644983	 6240.0
1388645583	 6560.0
1388646183	 6960.0
1388646783	 7440.0
1388647383	 6880.0
1388647983	 5360.0
1388648583	 2400.0
1388649183	 2560.0
1388649783	 2400.0
1388650383	 3040.0
1388650983	 7920.0
1388651583	 3920.0
1388652183	 2320.0
1388652783	 5920.0
1388653382	 5920.0
1388653982	 5600.0
1388654582	 7040.0
1388655182	 7200.0
1388655782	 4160.0
1388656382	 2640.0
1388656982	 2480.0
1388657582	 2800.0
1388658182	 3200.0
1388658782	 4000.0
1388659382	 2320.0
1388659982	 4800.0
1388660582	 4320.0
1388661182	 3120.0
1388661782	 3040.0
1388662382	 5280.0
1388662982	 4800.0
1388663582	 5840.0
1388664182	 6400.0
1388664782	 3680.0
1388665382	 3840.0
1388665982	 3280.0
1388666582	 3440.0
1388667182	 4160.0
1388667782	 3360.0
1388668382	 2480.0
1388668982	 2800.0
1388669582	 2880.0
1388670182	 2640.0
1388670782	 2240.0
1388671382	 2400.0
1388671982	 3200.0
1388672582	 2720.0
1388673182	 2800.0
1388673782	 2800.0
1388674382	 2560.0
1388674982	 3520.0
1388675582	 3600.0
1388676182	 5440.0
1388676782	 6000.0
1388677382	 3920.0
1388677982	 6240.0
1388678582	 6720.0
1388679182	 6720.0
1388679782	 5680.0
1388680382	 5120.0
1388680982	 4720.0
1388681582	 5840.0
1388682182	 6720.0
1388682782	 6560.0
1388683382	 5600.0
1388683982	 4480.0
1388684582	 4720.0
1388685182	 4640.0
1388685782	 3920.0
1388686382	 4160.0
1388686982	 4400.0
1388687582	 3600.0
1388688182	 5680.0
1388688782	 6080.0
1388689382	 5600.0
1388689982	 3920.0
1388690582	 3600.0
1388691182	 3840.0
1388691782	 9120.0
1388692382	 6800.0
1388692982	 4800.0
1388693582	 4240.0
1388694182	 4000.0
1388694782	 4640.0
1388695382	 3840.0
1388695982	 3760.0
1388696582	 3520.0
1388697182	 4160.0
1388697782	 6880.0
1388698382	 5040.0
1388698982	 4240.0
1388699582	 5120.0
1388700182	 3200.0
1388700782	 2560.0
1388701382	 2480.0
1388701982	 2560.0
1388702582	 2560.0
1388703182	 2640.0
1388703782	 2400.0
1388704382	 1600.0
1388704982	 1920.0
1388705582	 1680.0
1388706182	 1920.0
1388706782	 2080.0
1388707382	 2240.0
1388707982	 1600.0
1388708582	 1520.0
1388709182	 1520.0
1388709781	 2080.0
1388710381	 1520.0
1388710981	 1440.0
1388711581	 1600.0
1388712181	 1360.0
1388712781	 1520.0
1388713381	 1360.0
1388713981	 1600.0
1388714581	 1520.0
1388715181	 1440.0
1388715781	 1600.0
1388716381	 1360.0
1388716981	 1440.0
1388717581	 1440.0
1388718181	 1840.0
1388718781	 1600.0
1388719381	 1520.0
1388719981	 1360.0
1388720581	 1760.0
1388721181	 2640.0
1388721781	 1760.0
1388722381	 2080.0
1388722981	 2240.0
1388723581	 2160.0
1388724181	 2240.0
1388724781	 2800.0
1388725381	 2640.0
1388725981	 1840.0
1388726581	 1600.0
1388727181	 1440.0
1388727781	 1840.0
1388728381	 2080.0
1388728981	 2000.0
1388729581	 1920.0
1388730181	 2000.0
1388730781	 3920.0
1388731381	 3920.0
1388731981	 3840.0
1388732581	 1920.0
1388733181	 3680.0
1388733781	 2640.0
1388734381	 3360.0
1388734981	 6160.0
1388735581	 3120.0
1388736181	 2160.0
1388736781	 1840.0
1388737381	 1920.0
1388737981	 3760.0
1388738581	 6720.0
1388739181	 6080.0
1388739781	 7040.0
1388740381	 6000.0
1388740981	 8080.0
1388741581	 2560.0
1388742181	 2960.0
1388742781	 3200.0
1388743381	 3600.0
1388743981	 6560.0
1388744581	 3040.0
1388745181	 4400.0
1388745781	 6640.0
1388746381	 8960.0
1388746981	 6880.0
1388747581	 6240.0
1388748181	 5200.0
1388748781	 5840.0
1388749381	 5600.0
1388749981	 7360.0
1388750581	 4800.0
1388751181	 4880.0
1388751781	 5120.0
1388752381	 3840.0
1388752981	 6320.0
1388753581	 4560.0
1388754181	 4800.0
1388754781	 4400.0
1388755381	 3840.0
1388755981	 5680.0
1388756581	 4000.0
1388757181	 3520.0
1388757781	 3520.0
1388758381	 3760.0
1388758981	 3760.0
1388759581	 3600.0
1388760181	 3680.0
1388760781	 3600.0
1388761381	 3840.0
1388761981	 4160.0
1388762581	 4560.0
1388763181	 4400.0
1388763781	 4080.0
1388764381	 4000.0
1388764981	 4320.0
1388765581	 4080.0
1388766181	 3840.0
1388766781	 5280.0
1388767381	 5760.0
1388767981	 4800.0
1388768581	 4960.0
1388769181	 8960.0
1388769781	 6560.0
1388770381	 6800.0
1388770981	 6160.0
1388771581	 5920.0
1388772181	 6800.0
1388772781	 6640.0
1388773381	 6560.0
1388773981	 4720.0
1388774581	 6800.0
1388775181	 6800.0
1388775781	 6320.0
1388776381	 6080.0
1388776981	 4400.0
1388777581	 4800.0
1388778181	 4480.0
1388778781	 3840.0
1388779381	 4240.0
1388779981	 7360.0
1388780581	 4640.0
1388781181	 4720.0
1388781781	 4400.0
1388782381	 4880.0
1388782981	 8720.0
1388783581	 3680.0
1388784181	 5360.0
1388784781	 4240.0
1388785381	 5040.0
1388785981	 5120.0
1388786581	 3200.0
1388787181	 3120.0
1388787781	 3040.0
1388788381	 2960.0
1388788981	 3360.0
1388789581	 2960.0
1388790181	 3040.0
1388790781	 2720.0
1388791381	 2240.0
1388791981	 2480.0
1388792581	 2480.0
1388793181	 2560.0
1388793781	 1600.0
1388794381	 1760.0
1388794981	 2080.0
1388795581	 1760.0
1388796181	 1840.0
1388796781	 1440.0
1388797381	 1280.0
1388797981	 1440.0
1388798581	 1440.0
1388799181	 1360.0
1388799781	 1440.0
1388800381	 1760.0
1388800981	 1680.0
1388801581	 1520.0
1388802181	 1440.0
1388802781	 1440.0
1388803381	 1760.0
1388803981	 1440.0
1388804581	 1360.0
1388805181	 1600.0
1388805781	 1920.0
1388806381	 1520.0
1388806981	 1680.0
1388807581	 1520.0
1388808181	 1520.0
1388808781	 1520.0
1388809381	 1440.0
1388809981	 1520.0
1388810581	 1760.0
1388811181	 2080.0
1388811781	 2000.0
1388812381	 2240.0
1388812981	 2240.0
1388813581	 2320.0
1388814181	 1680.0
1388814781	 1680.0
1388815381	 1760.0
1388815981	 2240.0
1388816581	 1760.0
1388817181	 2240.0
1388817781	 1760.0
1388818381	 2960.0
1388818981	 2320.0
1388819581	 4240.0
1388820181	 3200.0
1388820781	 2400.0
1388821381	 2320.0
1388821981	 1600.0
1388822581	 2480.0
1388823181	 2400.0
1388823781	 3200.0
1388824381	 4640.0
1388824981	 2720.0
1388825581	 3920.0
1388826181	 3120.0
1388826781	 3360.0
1388827381	 3120.0
1388827981	 4160.0
1388828581	 6320.0
1388829181	 5920.0
1388829781	 5840.0
1388830381	 6240.0
1388830981	 2720.0
1388831581	 3200.0
1388832181	 2080.0
1388832781	 1680.0
1388833381	 2240.0
1388833981	 9040.0
1388834581	 7520.0
1388835181	 3680.0
1388835781	 2720.0
1388836381	 2800.0
1388836981	 2240.0
1388837581	 2480.0
1388838181	 5120.0
1388838781	 3600.0
1388839381	 2320.0
1388839981	 3680.0
1388840581	 3520.0
1388841181	 5040.0
1388841781	 6000.0
1388842381	 6800.0
1388842981	 6800.0
1388843581	 6400.0
1388844181	 5600.0
1388844781	 5200.0
1388845381	 7360.0
1388845981	 6160.0
1388846581	 5600.0
1388847181	 6560.0
1388847781	 6480.0
1388848381	 6640.0
1388848981	 7040.0
1388849581	 6800.0
1388850181	 6480.0
1388850781	 6560.0
1388851381	 7120.0
1388851981	 8160.0
1388852581	 5680.0
1388853181	 4640.0
1388853781	 4720.0
1388854381	 7040.0
1388854981	 4320.0
1388855581	 8400.0
1388856181	 8320.0
1388856781	 6240.0
1388857381	 6400.0
1388857981	 5760.0
1388858581	 7680.0
1388859181	 5280.0
1388859781	 8320.0
1388860381	 6640.0
1388860981	 6560.0
1388861581	 4080.0
1388862181	 7360.0
1388862781	 7600.0
1388863381	 6240.0
1388863981	 6800.0
1388864581	 6560.0
1388865181	 4720.0
1388865781	 4320.0
1388866381	 4240.0
1388866981	 4800.0
1388867581	 4000.0
1388868181	 4240.0
1388868781	 4880.0
1388869381	 3520.0
1388869981	 4400.0
1388870581	 4560.0
1388871181	 4080.0
1388871781	 4160.0
1388872381	 3760.0
1388872981	 3280.0
1388873581	 3040.0
1388874181	 3120.0
1388874781	 3120.0
1388875381	 2960.0
1388875981	 3120.0
1388876581	 2640.0
1388877181	 2400.0
1388877781	 2960.0
1388878381	 2640.0
1388878981	 2320.0
1388879581	 2560.0
1388880181	 2880.0
1388880781	 2560.0
1388881381	 1840.0
1388881981	 2000.0
1388882581	 2240.0
1388883181	 2240.0
1388883781	 1680.0
1388884381	 1680.0
1388884981	 1440.0
1388885581	 1760.0
1388886181	 1280.0
1388886781	 1600.0
1388887381	 1840.0
1388887981	 1760.0
1388888581	 1200.0
1388889181	 1440.0
1388889781	 1520.0
1388890381	 1600.0
1388890981	 1440.0
1388891581	 1680.0
1388892181	 1200.0
1388892781	 1760.0
1388893381	 1760.0
1388893981	 1520.0
1388894581	 1520.0
1388895181	 1680.0
1388895781	 1440.0
1388896381	 1600.0
1388896981	 1760.0
1388897581	 5440.0
1388898181	 7120.0
1388898781	 7280.0
1388899381	 6480.0
1388899981	 6720.0
1388900581	 6560.0
1388901181	 7120.0
1388901781	 2240.0
1388902381	 6400.0
1388902981	 6400.0
1388903581	 3120.0
1388904181	 1920.0
1388904781	 1920.0
1388905381	 1760.0
1388905981	 6080.0
1388906581	 6480.0
1388907181	 7360.0
1388907781	 6480.0
1388908381	 5680.0
1388908981	 3920.0
1388909581	 2400.0
1388910181	 2480.0
1388910781	 2320.0
1388911381	 2480.0
1388911981	 2400.0
1388912581	 5680.0
1388913181	 5760.0
1388913781	 3440.0
1388914381	 3120.0
1388914981	 3360.0
1388915581	 2800.0
1388916181	 2960.0
1388916781	 6400.0
1388917381	 6000.0
1388917981	 6400.0
1388918581	 6080.0
1388919181	 2720.0
1388919781	 4560.0
1388920381	 3600.0
1388920981	 5520.0
1388921581	 4160.0
1388922181	 6720.0
1388922781	 3680.0
1388923381	 3360.0
1388923981	 2800.0
1388924581	 2640.0
1388925181	 2720.0
1388925781	 2960.0
1388926381	 3840.0
1388926981	 3520.0
1388927581	 3840.0
1388928181	 5040.0
1388928781	 2640.0
1388929381	 3360.0
1388929981	 4160.0
1388930581	 2960.0
1388931181	 3040.0
1388931781	 4160.0
1388932381	 6720.0
1388932981	 6400.0
1388933581	 6640.0
1388934181	 7040.0
1388934781	 6640.0
1388935381	 6160.0
1388935981	 6880.0
1388936581	 6320.0
1388937181	 4960.0
1388937781	 4720.0
1388938381	 7520.0
1388938981	 5200.0
1388939581	 6320.0
1388940181	 4240.0
1388940781	 5200.0
1388941381	 6640.0
1388941981	 6960.0
1388942581	 6800.0
1388943181	 6160.0
1388943781	 5520.0
1388944381	 5200.0
1388944981	 4720.0
1388945581	 4560.0
1388946181	 6480.0
1388946781	 8720.0
1388947381	 5120.0
1388947981	 4560.0
1388948581	 5680.0
1388949181	 6400.0
1388949781	 4320.0
1388950381	 4160.0
1388950981	 4320.0
1388951581	 4400.0
1388952181	 4160.0
1388952781	 5600.0
1388953381	 4240.0
1388953981	 4480.0
1388954581	 3840.0
1388955181	 5280.0
1388955781	 4560.0
1388956381	 4320.0
1388956981	 3840.0
1388957581	 4080.0
1388958181	 2880.0
1388958781	 2720.0
1388959381	 2560.0
1388959981	 2080.0
1388960581	 2160.0
1388961181	 2560.0
1388961781	 1920.0
1388962381	 2000.0
1388962981	 1840.0
1388963581	 2320.0
1388964181	 2000.0
1388964781	 1600.0
1388965381	 1440.0
1388965981	 1840.0
1388966581	 1520.0
1388967181	 1520.0
1388967781	 1520.0
1388968381	 1600.0
1388968981	 1520.0
1388969581	 1520.0
1388970181	 1200.0
1388970781	 1680.0
1388971381	 1520.0
1388971981	 1600.0
1388972581	 1840.0
1388973181	 1840.0
1388973781	 1120.0
1388974381	 1360.0
1388974981	 1360.0
1388975581	 1360.0
1388976181	 1680.0
1388976781	 1520.0
1388977381	 1600.0
1388977981	 1600.0
1388978581	 1760.0
1388979181	 1520.0
1388979781	 3600.0
1388980381	 2400.0
1388980981	 2080.0
1388981581	 1920.0
1388982181	 1760.0
1388982781	 1920.0
1388983381	 1920.0
1388983981	 5600.0
1388984581	 6240.0
1388985181	 6960.0
1388985781	 6880.0
1388986381	 6720.0
1388986981	 6880.0
1388987581	 7200.0
1388988181	 6960.0
1388988781	 5760.0
1388989381	 5440.0
1388989981	 5440.0
1388990581	 5520.0
1388991181	 4800.0
1388991781	 2480.0
1388992381	 3360.0
1388992981	 2640.0
1388993581	 2560.0
1388994181	 2880.0
1388994781	 2960.0
1388995381	 2880.0
1388995981	 2880.0
1388996581	 4640.0
1388997181	 6800.0
1388997781	 2880.0
1388998381	 2400.0
1388998981	 3440.0
1388999581	 2160.0
1389000181	 2320.0
1389000781	 2800.0
1389001381	 4640.0
1389001981	 6320.0
1389002581	 5520.0
1389003181	 7040.0
1389003781	 2560.0
1389004381	 3680.0
1389004981	 4560.0
1389005581	 5680.0
1389006181	 5360.0
1389006781	 4480.0
1389007381	 2800.0
1389007981	 2880.0
1389008581	 3280.0
1389009181	 3440.0
1389009781	 2640.0
1389010381	 4160.0
1389010981	 4320.0
1389011581	 3280.0
1389012181	 2240.0
1389012781	 2160.0
1389013381	 4240.0
1389013981	 2400.0
1389014581	 2240.0
1389015181	 7120.0
1389015781	 6400.0
1389016381	 3120.0
1389016981	 3360.0
1389017581	 2800.0
1389018181	 5440.0
1389018781	 6320.0
1389019381	 5920.0
1389019981	 6000.0
1389020581	 5120.0
1389021181	 3440.0
1389021781	 3680.0
1389022381	 3760.0
1389022981	 3280.0
1389023581	 2800.0
1389024181	 2880.0
1389024781	 3440.0
1389025381	 5680.0
1389025981	 4800.0
1389026581	 5440.0
1389027181	 3680.0
1389027781	 3920.0
1389028381	 6480.0
1389028981	 5760.0
1389029581	 5440.0
1389030181	 5360.0
1389030781	 4560.0
1389031381	 4000.0
1389031981	 4480.0
1389032581	 4560.0
1389033181	 4640.0
1389033781	 6000.0
1389034381	 5600.0
1389034981	 7040.0
1389035581	 4880.0
1389036181	 4480.0
1389036781	 4480.0
1389037381	 4480.0
1389037981	 4720.0
1389038581	 4800.0
1389039181	 4560.0
1389039781	 3840.0
1389040381	 4240.0
1389040981	 3920.0
1389041581	 8000.0
1389042181	 4720.0
1389042781	 6080.0
1389043381	 4560.0
1389043981	 3040.0
1389044581	 3360.0
1389045181	 3360.0
1389045781	 2880.0
1389046381	 2640.0
1389046981	 2800.0
1389047581	 2480.0
1389048181	 2240.0
1389048781	 2400.0
1389049381	 2400.0
1389049981	 2240.0
1389050581	 2640.0
1389051181	 1920.0
1389051781	 1600.0
1389052381	 1600.0
1389052981	 1760.0
1389053581	 1680.0
1389054181	 1440.0
1389054781	 1680.0
1389055381	 1600.0
1389055981	 1520.0
1389056581	 1760.0
1389057181	 1360.0
1389057781	 1600.0
1389058381	 1840.0
1389058981	 1360.0
1389059581	 1600.0
1389060181	 1680.0
1389060781	 1600.0
1389061381	 1680.0
1389061981	 1520.0
1389062581	 1440.0
1389063181	 1600.0
1389063781	 1600.0
1389064381	 1360.0
1389064981	 1360.0
1389065581	 1680.0
1389066181	 2000.0
1389066781	 2320.0
1389067381	 2320.0
1389067981	 2160.0
1389068581	 2240.0
1389069181	 1440.0
1389069781	 2080.0
1389070381	 5680.0
1389070981	 5520.0
1389071581	 7280.0
1389072181	 6960.0
1389072781	 5680.0
1389073381	 5920.0
1389073981	 6000.0
1389074581	 5920.0
1389075181	 5520.0
1389075781	 2720.0
1389076381	 2400.0
1389076981	 5920.0
1389077581	 6400.0
1389078181	 5600.0
1389078781	 7360.0
1389079381	 7520.0
1389079981	 3920.0
1389080581	 2560.0
1389081181	 3200.0
1389081781	 2640.0
1389082381	 3040.0
1389082981	 2560.0
1389083581	 2640.0
1389084181	 2640.0
1389084781	 2640.0
1389085381	 3520.0
1389085981	 2480.0
1389086581	 2560.0
1389087186	 4480.0
1389087786	 8160.0
1389088385	 5680.0
1389088985	 6960.0
1389089585	 4880.0
1389090185	 3920.0
1389090785	 3600.0
1389091385	 3040.0
1389091985	 3920.0
1389092585	 3440.0
1389093185	 4240.0
1389093785	 4400.0
1389094385	 3680.0
1389094985	 2960.0
1389095585	 2240.0
1389096185	 3440.0
1389096785	 5600.0
1389097385	 5440.0
1389097985	 4880.0
1389098585	 4320.0
1389099185	 4640.0
1389099785	 4000.0
1389100385	 3680.0
1389100985	 4640.0
1389101585	 2960.0
1389102185	 7280.0
1389102785	 2800.0
1389103385	 3920.0
1389103985	 3360.0
1389104585	 3600.0
1389105185	 3680.0
1389105785	 6080.0
1389106385	 5440.0
1389106985	 3920.0
1389107585	 3680.0
1389108185	 3760.0
1389108785	 3120.0
1389109385	 3840.0
1389109985	 3680.0
1389110585	 3440.0
1389111185	 5440.0
1389111785	 4640.0
1389112385	 6720.0
1389112985	 9120.0
1389113585	 6640.0
1389114185	 9760.0
1389114785	 6960.0
1389115385	 8640.0
1389115985	 6080.0
1389116585	 5280.0
1389117185	 6800.0
1389117785	 3840.0
1389118385	 4320.0
1389118985	 4240.0
1389119585	 3760.0
1389120185	 6960.0
1389120785	 4320.0
1389121385	 7200.0
1389121985	 6800.0
1389122585	 7440.0
1389123185	 6400.0
1389123785	 4000.0
1389124385	 4560.0
1389124985	 4960.0
1389125585	 4080.0
1389126185	 3840.0
1389126785	 3840.0
1389127385	 3600.0
1389127985	 3840.0
1389128585	 3760.0
1389129185	 4560.0
1389129785	 3440.0
1389130385	 3200.0
1389130985	 2960.0
1389131585	 2960.0
1389132185	 2400.0
1389132785	 2320.0
1389133385	 2480.0
1389133985	 2560.0
1389134585	 2320.0
1389135185	 1680.0
1389135785	 1920.0
1389136385	 1840.0
1389136985	 2000.0
1389137585	 1840.0
1389138185	 1840.0
1389138785	 1680.0
1389139385	 2240.0
1389139985	 2160.0
1389140585	 1520.0
1389141185	 2000.0
1389141785	 1920.0
1389142385	 2000.0
1389142985	 1440.0
1389143585	 1760.0
1389144185	 1440.0
1389144785	 1520.0
1389145385	 1920.0
1389145985	 2000.0
1389146585	 1440.0
1389147185	 1680.0
1389147785	 1760.0
1389148385	 1600.0
1389148985	 1760.0
1389149585	 1520.0
1389150185	 1520.0
1389150785	 1680.0
1389151385	 1680.0
1389151985	 1440.0
1389152585	 3200.0
1389153185	 2560.0
1389153785	 1680.0
1389154385	 2240.0
1389154985	 2160.0
1389155585	 1760.0
1389156185	 1520.0
1389156785	 1760.0
1389157385	 2720.0
1389157985	 4400.0
1389158585	 2960.0
1389159185	 2400.0
1389159785	 2320.0
1389160385	 2320.0
1389160985	 3120.0
1389161585	 3040.0
1389162185	 4240.0
1389162785	 3840.0
1389163385	 4320.0
1389163985	 2240.0
1389164585	 2240.0
1389165185	 2640.0
1389165785	 4160.0
1389166385	 3920.0
1389166985	 3520.0
1389167585	 2720.0
1389168185	 5200.0
1389168785	 3840.0
1389169385	 4960.0
1389169985	 4640.0
1389170585	 4960.0
1389171185	 5440.0
1389171785	 3120.0
1389172385	 2720.0
1389172985	 3440.0
1389173585	 5200.0
1389174185	 3360.0
1389174785	 3040.0
1389175385	 3120.0
1389175985	 3280.0
1389176585	 6880.0
1389177185	 6240.0
1389177785	 6560.0
1389178385	 5120.0
1389178985	 6080.0
1389179585	 4480.0
1389180185	 4640.0
1389180785	 3600.0
1389181385	 5680.0
1389181985	 2160.0
1389182585	 2480.0
1389183185	 2560.0
1389183785	 2400.0
1389184385	 2560.0
1389184985	 6080.0
1389185585	 6080.0
1389186185	 6080.0
1389186785	 2320.0
1389187385	 5920.0
1389187985	 3520.0
1389188585	 3920.0
1389189185	 3840.0
1389189785	 4000.0
1389190385	 3440.0
1389190985	 3680.0
1389191585	 2880.0
1389192185	 2400.0
1389192785	 2480.0
1389193385	 2480.0
1389193985	 2880.0
1389194585	 4240.0
1389195185	 3600.0
1389195785	 3280.0
1389196385	 3200.0
1389196985	 3360.0
1389197585	 3280.0
1389198185	 3840.0
1389198785	 3440.0
1389199385	 4560.0
1389199985	 5120.0
1389200585	 7280.0
1389201185	 6000.0
1389201785	 4880.0
1389202385	 4480.0
1389202985	 4000.0
1389203585	 4640.0
1389204185	 4000.0
1389204785	 4480.0
1389205385	 4320.0
1389205985	 5040.0
1389206585	 4560.0
1389207185	 4160.0
1389207785	 4480.0
1389208385	 4240.0
1389208985	 7440.0
1389209585	 6480.0
1389210185	 6480.0
1389210785	 4400.0
1389211385	 4720.0
1389211985	 4720.0
1389212585	 4720.0
1389213185	 4480.0
1389213785	 4400.0
1389214385	 4400.0
1389214985	 4240.0
1389215585	 4000.0
1389216185	 3600.0
1389216785	 3600.0
1389217385	 2800.0
1389217985	 2640.0
1389218585	 2800.0
1389219185	 2320.0
1389219785	 2000.0
1389220385	 1840.0
1389220985	 2320.0
1389221585	 1920.0
1389222185	 1920.0
1389222785	 1840.0
1389223385	 1680.0
1389223985	 1520.0
1389224585	 1680.0
1389225185	 1840.0
1389225785	 1680.0
1389226385	 1840.0
1389226985	 1920.0
1389227585	 1840.0
1389228185	 1840.0
1389228785	 1440.0
1389229385	 1440.0
1389229985	 1600.0
1389230585	 1760.0
1389231185	 1600.0
1389231785	 1200.0
1389232385	 1360.0
1389232985	 1680.0
1389233585	 1760.0
1389234185	 1600.0
1389234785	 1440.0
1389235385	 1600.0
1389235985	 1600.0
1389236585	 1360.0
1389237185	 1520.0
1389237785	 1920.0
1389238385	 2000.0
1389238985	 3120.0
1389239585	 2000.0
1389240185	 1920.0
1389240785	 2080.0
1389241385	 1840.0
1389241985	 1600.0
1389242585	 1120.0
1389243185	 1680.0
1389243785	 1840.0
1389244385	 3120.0
1389244985	 2800.0
1389245585	 3200.0
1389246185	 4080.0
1389246785	 5120.0
1389247385	 3040.0
1389247985	 3120.0
1389248585	 3200.0
1389249185	 4160.0
1389249785	 2720.0
1389250385	 2480.0
1389250985	 2240.0
1389251585	 2480.0
1389252185	 2000.0
1389252785	 3680.0
1389253385	 5600.0
1389253985	 2320.0
1389254585	 2720.0
1389255185	 3520.0
1389255785	 2880.0
1389256385	 3200.0
1389256985	 3200.0
1389257585	 3120.0
1389258185	 4640.0
1389258785	 4400.0
1389259385	 2960.0
1389259985	 2960.0
1389260585	 2560.0
1389261185	 2880.0
1389261785	 2480.0
1389262385	 2880.0
1389262985	 2400.0
1389263585	 2560.0
1389264185	 2640.0
1389264785	 2560.0
1389265385	 2480.0
1389265985	 2640.0
1389266585	 2960.0
1389267185	 2480.0
1389267785	 2480.0
1389268385	 2000.0
1389268985	 2160.0
1389269585	 2320.0
1389270185	 2240.0
1389270785	 3920.0
1389271385	 2000.0
1389271985	 2720.0
1389272585	 2320.0
1389273185	 2240.0
1389273785	 2400.0
1389274385	 3120.0
1389274985	 2880.0
1389275585	 2480.0
1389276185	 2880.0
1389276785	 4560.0
1389277385	 3120.0
1389277985	 2640.0
1389278585	 4160.0
1389279185	 3040.0
1389279785	 2800.0
1389280385	 2720.0
1389280985	 2480.0
1389281585	 3120.0
1389282185	 3680.0
1389282785	 3200.0
1389283385	 3040.0
1389283985	 7280.0
1389284585	 8240.0
1389285185	 6240.0
1389285785	 5840.0
1389286385	 6560.0
1389286985	 5360.0
1389287585	 4240.0
1389288185	 3680.0
1389288785	 3760.0
1389289385	 4320.0
1389289985	 6080.0
1389290585	 5760.0
1389291185	 6160.0
1389291785	 6240.0
1389292385	 5840.0
